material_id,formula,A,formation_energy_eV_atom,hull_eV_atom,band_gap_eV_audit_only,nsites_audit_only,source,Sn_fraction,O_fraction,A_fraction,entropy,mean_Z,std_Z,A_weighted_Z,mean_atomic_mass,std_atomic_mass,A_weighted_atomic_mass,mean_X,std_X,A_weighted_X,mean_atomic_radius,std_atomic_radius,A_weighted_atomic_radius,mean_row,std_row,A_weighted_row,mean_group,std_group,A_weighted_group,mean_mendeleev_no,std_mendeleev_no,A_weighted_mendeleev_no,mean_electron_affinity,std_electron_affinity,A_weighted_electron_affinity,mean_ionization_energy,std_ionization_energy,A_weighted_ionization_energy,struct_volume_per_atom,struct_density,struct_axis_ratio_mid,struct_axis_ratio_long,struct_angle_deviation
mp-2879,SrSnO3,Sr,-2.637358638,0,1.7406,20,Materials_Project,0.2,0.6,0.2,0.950270539,22.4,18.03995565,7.6,50.86564,43.81941177,17.524,2.646,1.023554591,0.19,1.05,0.577927331,0.4,3.2,1.469693846,1,12.8,5.455272679,0.4,80.2,33.33706646,3,1.109495027,0.545723067,0.0104132,10.77859009,3.516500851,1.13897349,13.310875,6.345516909,1.002043498,1.414758259,0
mp-2883,Sm2Sn2O7,Sm,-2.999128692,0,2.7353,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,25.45454545,23.37194758,11.27272727,59.10325455,57.8140525,27.33818182,2.758181818,0.932882319,0.212727273,0.981818182,0.519297046,0.336363636,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,84.45454545,27.46026431,5.090909091,1.161448296,0.489086592,0.029454545,11.02742191,3.465213736,1.026129091,13.28531365,7.387350103,1,1,30
mp-28932,Sn4OF6,F,-2.403058546,0.002899111,3.2029,44,Materials_Project,0.363636364,0.090909091,0.545454546,0.916464886,23.81818182,19.79356269,4.909090909,54.98452902,48.17920185,10.36276538,3.196363636,0.946681023,2.170909091,0.854545455,0.450986064,0.272727273,3.090909091,1.443137079,1.090909091,15.81818182,1.402477147,9.272727273,95,9.075441387,55.63636364,2.392412066,1.109062444,1.855194449,13.411877,4.708300191,9.503356364,19.13508262,4.771547648,2.172351188,3.236165988,0
mp-29241,Ca3SnO,Ca,-1.76736699,0,0,5,Materials_Project,0.2,0.2,0.6,0.950270539,23.6,13.99428455,12,50.98868,35.12137728,24.0468,1.68,0.955321935,0.6,1.49,0.465188134,1.08,3.8,0.979795897,2.4,7.2,6.4,1.2,46.4,37.66483771,9.6,0.529367236,0.628046363,0.0147306,7.860287882,2.918079335,3.667893282,22.48657281,3.76530011,1,1,0
mp-29243,Ba3SnO,Ba,-1.531505142,0,0,5,Materials_Project,0.2,0.2,0.6,0.950270539,45.2,18.74459922,33.6,109.33808,47.22304733,82.3962,1.614,1.002648493,0.534,1.7,0.613188389,1.29,5,1.549193338,3.6,7.2,6.4,1.2,45.2,38.63366408,8.4,0.601412236,0.570231167,0.0867756,7.31939336,3.255804094,3.12699876,33.31342254,5.45006005,1,1,0
mp-29590,Sn2OF5,F,-2.634991809,0,1.9108,16,Materials_Project,0.25,0.125,0.625,0.900256051,19.125,17.82861113,5.625,43.551427,43.40361631,11.874002,3.4075,0.853694178,2.4875,0.75,0.405431869,0.3125,2.75,1.299038106,1.25,16.125,1.268611446,10.625,97.125,8.161456671,63.75,2.586400312,1.056703594,2.12574364,14.42749888,4.270087508,10.8892625,14.30980064,5.053798285,1.000000124,1.444949228,15.24550615
mp-30989,Sn(NO3)4,N,-0.947582148,0,3.6378,68,Materials_Project,0.058823529,0.705882353,0.235294118,0.752974683,10.23529412,9.950048252,1.647058824,21.57232941,24.29884111,3.295694118,3.258823529,0.365607993,0.715294118,0.661764706,0.198175065,0.152941177,2.176470588,0.705882353,0.470588235,15.64705882,0.588235294,3.529411765,99.70588235,4.197544182,23.52941176,1.080319173,0.643245082,-0.016470588,13.46453518,1.577803891,3.419795294,13.20572632,2.712588076,1.302797644,1.766172579,11.27333084
mp-31004,Sn(SO2)2,S,-1.475204241,0.11801016,2.689,28,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,16.28571429,14.1997413,4.571428571,35.26251429,34.78136068,9.161428571,2.982857143,0.561470373,0.737142857,0.835714286,0.305560709,0.285714286,2.714285714,1.030157507,0.857142857,15.71428571,0.699854212,4.571428571,96.42857143,6.275966468,26.85714286,1.587247234,0.331522985,0.59345836,11.79087971,2.30603317,2.960002857,19.94966354,2.935126322,1.043498015,1.513863734,10.01259782
mp-3163,BaSnO3,Ba,-2.587468272,0,0.373,5,Materials_Project,0.2,0.6,0.2,0.950270539,26,22.1269067,11.2,60.80704,55.19280906,27.4654,2.634,1.043524796,0.178,1.08,0.628171951,0.43,3.4,1.743559577,1.2,12.8,5.455272679,0.4,80,33.72832637,2.8,1.128007027,0.509935477,0.0289252,10.68194952,3.658650508,1.04233292,14.22725619,7.097114448,1,1,0
mp-3324,Nb2SnO6,Nb,-2.74615012,0,1.7522,18,Materials_Project,0.111111111,0.666666667,0.222222222,0.848685558,20,17.1464282,9.111111111,44.50212889,40.91615344,20.64586222,2.866666667,0.816714284,0.355555556,0.883333333,0.400693843,0.322222222,3,1.414213562,1.111111111,13.33333333,4.496912521,1.111111111,88.33333333,19.68643075,11.77777778,1.301506897,0.231851565,0.203868222,11.39666089,3.145558692,1.501966667,13.29437312,5.558556459,1.141844587,1.819911027,5.782930103
mp-3334,Tm2Sn2O7,Tm,-3.03294087,0,2.6576,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,26.72727273,25.42758312,12.54545455,62.48038364,63.32581456,30.71531091,2.772727273,0.908306025,0.227272727,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,83.18181818,30.08417942,3.818181818,1.319124659,0.189486699,0.187130909,11.12571282,3.315545404,1.12442,12.45238778,8.331825167,1,1,30
mp-3359,Ba2SnO4,Ba,-2.725244696,0,2.4494,7,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,27.71428571,22.83927873,16,65.33737143,57.25954995,39.23628571,2.5,1.134535777,0.254285714,1.164285714,0.68645793,0.614285714,3.571428571,1.840585532,1.714285714,11.71428571,6.180945044,0.571428571,73.57142857,38.16452033,4,1.035110588,0.57542041,0.041321714,10.31992389,3.864784457,1.489047029,16.65464785,6.514413199,1.000000059,1.754509484,11.03842526
mp-3370,Y2Sn2O7,Y,-3.005540767,0,2.754,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,21.27272727,17.86866688,7.090909091,47.92977273,43.18522462,16.1647,2.767272727,0.917477678,0.221818182,0.972727273,0.504238236,0.327272727,3.090909091,1.443137079,0.909090909,13.27272727,4.900666172,0.545454546,83.90909091,28.58306729,4.545454545,1.188592332,0.433893036,0.056598582,11.13170373,3.306629076,1.130410909,12.79658177,6.219571876,1,1,30
mp-3376,Sr2SnO4,Sr,-2.779963078,0.005311964,2.578,7,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,22.57142857,17.22835821,10.85714286,51.13537143,41.6905824,25.03428571,2.517142857,1.110272995,0.271428571,1.121428571,0.625560973,0.571428571,3.285714286,1.484614978,1.428571429,11.71428571,6.180945044,0.571428571,73.85714286,37.71861447,4.285714286,1.008664874,0.616405783,0.014876,10.45798184,3.684255313,1.627104986,14.90953735,5.695165446,1.00000036,1.707936967,11.34847758
mp-34022,Mg2SnO4,Mg,-2.662997602,0,2.5338,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,15.14285714,14.33705062,3.428571429,33.04537143,35.15979307,6.944285714,2.62,0.967869531,0.374285714,0.978571429,0.437408883,0.428571429,2.714285714,1.030157507,0.857142857,11.71428571,6.180945044,0.571428571,90.42857143,12.59089402,20.85714286,0.873788874,0.826728122,-0.12,11.01551571,3.006601411,2.184638857,11.55800611,4.747629452,1.010781582,1.010781612,29.3541667
mp-3540,Li2SnO3,Li,-2.224686792,0,3.1273,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,13.33333333,16.54958878,1,30.09836667,39.8348495,2.313666667,2.373333333,1.115566622,0.326666667,1.025,0.425,0.483333333,2.5,1.118033989,0.666666667,10.66666667,6.871842709,0.333333333,68.33333333,40.3388426,4,1.121917929,0.377055296,0.206016407,9.830252165,3.843293573,1.797238332,9.903040259,5.046885843,1,1.882021543,13.49265556
mp-35493,Zn2SnO4,Zn,-1.909593756,0.016983739,0.8251,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,20.28571429,15.47084157,8.571428571,44.78937143,37.09071373,18.68828571,2.717142857,0.840148189,0.471428571,0.935714286,0.388875931,0.385714286,3,1.195228609,1.142857143,14.57142857,1.761261144,3.428571429,91.28571429,11.42321303,21.71428571,0.816646017,0.916244639,-0.177142857,11.51493314,2.509550247,2.684056286,11.63815214,6.390576451,1.000001282,1.000001973,20.07498512
mp-3593,Ta2Sn2O7,Ta,-2.659286476,0.07794989,1.4862,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,27.45454545,26.65388812,13.27272727,64.66468727,67.05731929,32.89961455,2.818181818,0.834198779,0.272727273,0.909090909,0.408888839,0.263636364,3.272727273,1.710444338,1.090909091,13.63636364,4.140108195,0.909090909,88.81818182,18.62948875,9.454545455,1.191786338,0.427439904,0.059792587,11.37394209,2.969329831,1.372649273,14.03257135,7.652071511,1,1,30
mp-36028,Co2SnO4,Co,-1.637988171,0,0,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,19.42857143,14.98434557,7.714285714,42.93914143,36.16596897,16.83805571,2.782857143,0.75920474,0.537142857,0.935714286,0.388875931,0.385714286,3,1.195228609,1.142857143,13.71428571,3.057276366,2.571428571,87.85714286,16.2694154,18.28571429,1.183004722,0.349850598,0.189215849,11.082594,2.932386361,2.251717143,11.56613681,6.164730971,1.000004417,1.000004514,20.40693389
mp-3688,Er2Sn2O7,Er,-3.030940987,0,2.6826,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,26.54545455,25.12645703,12.36363636,62.1758,62.81503063,30.41072727,2.770909091,0.911357175,0.225454546,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,83.36363636,29.70850116,4,1.188721023,0.433632841,0.056727273,11.11178373,3.336371219,1.110490909,12.55227986,8.225226497,1,1,30
mp-36884,Mn2SnO4,Mn,-2.070504941,0,0,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,18.85714286,14.72052572,7.142857143,41.79767,35.70323786,15.69658429,2.688571429,0.876851976,0.442857143,0.95,0.404439648,0.4,3,1.195228609,1.142857143,13.14285714,3.943478212,2,86.71428571,17.95800089,17.14285714,0.845217445,0.871464857,-0.148571429,10.95488771,3.07528646,2.124010857,12.59090239,5.512445556,1.01559527,1.015595365,29.58570832
mp-3884,Ho2Sn2O7,Ho,-3.027425838,0,2.7013,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,26.36363636,24.82767051,12.18181818,61.75240364,62.10918671,29.98733091,2.769090909,0.914414413,0.223636364,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,83.54545455,29.33308289,4.181818182,1.193448296,0.424086081,0.061454545,11.096111,3.359960349,1.094818182,12.66431369,8.096947155,1,1,30
mp-4086,La2Sn2O7,La,-3.017273798,0,2.6645,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,24.54545455,21.98910324,10.36363636,57.02061273,54.60652638,25.25554,2.745454545,0.954685704,0.2,1,0.550206573,0.354545455,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,85.36363636,25.59571245,6,1.233365787,0.344564409,0.101372036,11.01527464,3.484130462,1.013981818,14.0320811,6.747748559,1,1,30
mp-4190,CaSnO3,Ca,-2.679684276,0.014870771,2.9218,10,Materials_Project,0.2,0.6,0.2,0.950270539,18.8,16.27759196,4,41.35724,39.78478625,8.0156,2.656,1.007047169,0.2,1.01,0.514198405,0.36,3,1.264911064,0.8,12.8,5.455272679,0.4,80.4,32.94601645,3.2,1.103992027,0.556392723,0.0049102,10.86224769,3.397526821,1.222631094,13.45339094,5.10468424,1.000000013,1.000000024,35.41113285
mp-4287,Sr2SnO4,Sr,-2.785275042,0,2.6531,28,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,22.57142857,17.22835821,10.85714286,51.13537143,41.6905824,25.03428571,2.517142857,1.110272995,0.271428571,1.121428571,0.625560973,0.571428571,3.285714286,1.484614978,1.428571429,11.71428571,6.180945044,0.571428571,73.85714286,37.71861447,4.285714286,1.008664874,0.616405783,0.014876,10.45798184,3.684255313,1.627104986,14.94234322,5.682661727,1,2.169557693,0
mp-4394,Pr2Sn2O7,Pr,-2.955287218,0,2.6409,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,24.90909091,22.53262098,10.72727273,57.38464545,55.15511399,25.61957273,2.750909091,0.945308555,0.205454546,0.981818182,0.519297046,0.336363636,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,85,26.34042866,5.636363636,1.151854587,0.508720654,0.019860836,10.99587464,3.51452239,0.994581818,13.80262879,6.903717185,1,1,30
mp-4438,CaSnO3,Ca,-2.694555047,0,2.3327,20,Materials_Project,0.2,0.6,0.2,0.950270539,18.8,16.27759196,4,41.35724,39.78478625,8.0156,2.656,1.007047169,0.2,1.01,0.514198405,0.36,3,1.264911064,0.8,12.8,5.455272679,0.4,80.4,32.94601645,3.2,1.103992027,0.556392723,0.0049102,10.86224769,3.397526821,1.222631094,12.44028561,5.520396787,1.031189161,1.431408261,0
mp-4527,Li8SnO6,Li,-2.143005662,0,3.8134,15,Materials_Project,0.066666667,0.4,0.533333333,0.882310925,8.133333333,11.44183357,1.6,18.01562667,27.25793669,3.701866667,2.029333333,1.176250918,0.522666667,1.11,0.416413256,0.773333333,2.2,0.748331477,1.066666667,7.866666667,7.356327586,0.533333333,52.33333333,43.33230768,6.4,0.988209456,0.404418656,0.329626251,8.812397865,3.952476409,2.875581331,8.664887551,3.452514728,1.000000026,1.000000196,35.77874172
mp-4747,Ca2SnO4,Ca,-2.886048206,0,2.7198,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,17.42857143,14.29142743,5.714285714,37.55194286,34.75925485,11.45085714,2.531428571,1.090156327,0.285714286,1.064285714,0.546883564,0.514285714,3,1.195228609,1.142857143,11.71428571,6.180945044,0.571428571,74.14285714,37.27284945,4.571428571,1.000803445,0.628610421,0.007014571,10.57749271,3.531424147,1.746615849,13.10594378,4.757876975,1.758794453,2.971628082,0
mp-4941,Sr2SnO4,Sr,-2.784467208,0.000807834,2.7108,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,22.57142857,17.22835821,10.85714286,51.13537143,41.6905824,25.03428571,2.517142857,1.110272995,0.271428571,1.121428571,0.625560973,0.571428571,3.285714286,1.484614978,1.428571429,11.71428571,6.180945044,0.571428571,73.85714286,37.71861447,4.285714286,1.008664874,0.616405783,0.014876,10.45798184,3.684255313,1.627104986,14.93585842,5.685129006,1.015685028,1.206271419,8.162618162
mp-4991,Tb2Sn2O7,Tb,-3.0266762,0,2.7239,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,26,24.23746161,11.81818182,60.66059091,60.31263049,28.89551818,2.745454545,0.954685704,0.2,0.963636364,0.489476023,0.318181818,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,84.09090909,28.20849178,4.727272727,1.15586975,0.500496425,0.023876,11.06743827,3.403533309,1.066145455,12.86487809,7.829789007,1,1,30
mp-504543,SnPbO3,Pb,-1.722439363,0.155305782,0,20,Materials_Project,0.2,0.6,0.2,0.950270539,31.2,30.16222803,16.4,74.78164,77.24037558,41.44,2.922,0.645117044,0.466,1.01,0.514198405,0.36,3.4,1.743559577,1.2,15.2,0.979795897,2.8,93.6,9.068627239,16.4,1.170426067,0.428723142,0.07134424,11.12295258,3.055950516,1.48333598,15.55786825,7.981674139,1,1,30
mp-505306,Eu2Sn2O7,Eu,-2.6704881,0.045035065,0,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,25.63636364,23.65768269,11.45454545,59.39489091,58.27585237,27.62981818,2.763636364,0.923622047,0.218181818,0.981818182,0.519297046,0.336363636,3.272727273,1.710444338,1.090909091,13.27272727,4.900666172,0.545454546,82.63636364,31.2126802,3.272727273,1.153108296,0.50615165,0.021114545,11.03227191,3.457685654,1.030979091,13.27090374,7.431862864,1,1,30
mp-530571,Na4Sn3O8,Na,-2.062565315,0.012058559,2.3778,60,Materials_Project,0.2,0.533333333,0.266666667,1.009613758,17.2,16.44870816,2.933333333,38.40561847,40.26022331,6.130605141,2.474666667,1.089145639,0.248,1.09,0.537028863,0.48,2.866666667,1.146976702,0.8,11.6,6.437390776,0.266666667,73.4,38.24970588,2.933333333,1.147787962,0.385447281,0.146113667,10.10216679,3.831836905,1.370420523,13.6404772,4.675351815,1,1,0
mp-531245,Co2SnO4,Co,-1.618540473,0.019447698,0.0959,70,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,19.42857143,14.98434557,7.714285714,42.93914143,36.16596897,16.83805571,2.782857143,0.75920474,0.537142857,0.935714286,0.388875931,0.385714286,3,1.195228609,1.142857143,13.71428571,3.057276366,2.571428571,87.85714286,16.2694154,18.28571429,1.183004722,0.349850598,0.189215849,11.082594,2.932386361,2.251717143,12.03647836,5.923835836,1.003715372,4.91087839,29.31253451
mp-540395,Sn4(PO4)3,P,-2.240459724,0.091327711,0.124547222,38,Materials_Project,0.210526316,0.631578947,0.157894737,0.90970771,17.94736842,16.73783512,2.368421053,39.98705716,40.99924116,4.890594,2.931052632,0.669940255,0.345789474,0.842105263,0.344606243,0.157894737,2.789473684,1.195559652,0.473684211,15.42105263,0.815364915,2.368421053,95.47368421,7.534960071,14.21052632,1.274813888,0.267486459,0.117885649,11.80275737,2.557391676,1.655792526,14.9556519,4.439797811,1.39604416,1.39604416,10.00000124
mp-540586,Tl2SnO3,Tl,-1.497404128,0,1.1428,24,Materials_Project,0.166666667,0.5,0.333333333,1.011404265,39.33333333,32.99326531,27,95.91246667,84.86250209,68.12776667,2.586666667,0.860826476,0.54,1.175,0.594243216,0.633333333,3.833333333,1.863389981,2,14.66666667,1.374368542,4.333333333,90.33333333,10.79608983,26,1.022585919,0.511864216,0.106684397,10.0691096,3.57276588,2.036095767,17.44758267,9.128278737,3.157207715,3.849688911,0
mp-540796,Cs2Sn2O3,Cs,-1.719397135,0,2.526750478,28,Materials_Project,0.285714286,0.428571429,0.285714286,1.078992208,33.42857143,22.10272862,15.71428571,78.74701483,54.60526202,37.97298626,2.26,1.113488726,0.225714286,1.414285714,0.828386679,0.742857143,4,1.772810521,1.714285714,11.14285714,6.468132242,0.285714286,69.28571429,39.47047463,2.285714286,1.078668002,0.410242271,0.134742382,9.047116065,4.167790938,1.112544494,27.43208275,4.766772385,1.466139582,2.273870565,0
mp-542769,Sn(CO2)2,C,-1.57747801,0.083752857,2.6214,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,13.42857143,14.95571695,1.714285714,29.53271429,36.44806998,3.431628571,2.974285714,0.567748867,0.728571429,0.75,0.289087234,0.2,2.428571429,1.049781318,0.571428571,15.14285714,0.989743319,4,96.71428571,6.180945044,27.14285714,1.354395334,0.13164053,0.36060646,12.048102,2.178782707,3.217225143,15.19608087,3.22716273,1,1.411110898,31.04891243
mp-542967,SnSO4,S,-1.83456647,0.002477539,4.1233,24,Materials_Project,0.166666667,0.666666667,0.166666667,0.867563229,16.33333333,15.33695609,2.666666667,35.79543333,37.54169513,5.344166667,3.05,0.579856304,0.43,0.808333333,0.321994651,0.166666667,2.666666667,1.105541597,0.5,15.66666667,0.745355993,2.666666667,96.83333333,6.693695209,15.66666667,1.505604396,0.285598554,0.346184043,12.029358,2.409560934,1.726668333,14.22328134,4.179043784,1.339741663,1.656569467,0
mp-546973,SrSnO3,Sr,-2.589623864,0.047734774,0.9749,5,Materials_Project,0.2,0.6,0.2,0.950270539,22.4,18.03995565,7.6,50.86564,43.81941177,17.524,2.646,1.023554591,0.19,1.05,0.577927331,0.4,3.2,1.469693846,1,12.8,5.455272679,0.4,80.2,33.33706646,3,1.109495027,0.545723067,0.0104132,10.77859009,3.516500851,1.13897349,13.93461167,6.06148089,1,1,0
mp-554022,Sn2P2O7,P,-2.369121292,0,3.5193,44,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,16.90909091,15.81974914,2.727272727,37.39666582,38.7428878,5.631593091,2.943636364,0.66027918,0.398181818,0.827272727,0.329850956,0.181818182,2.727272727,1.135454182,0.545454546,15.45454545,0.78202957,2.727272727,95.72727273,7.287485027,16.36363636,1.267740861,0.278530681,0.135747111,11.907963,2.452678919,1.906670182,15.33501516,4.049466135,2.179769645,2.204547905,9.79051602
mp-555682,Sn(SeO3)2,Se,-1.511390036,0.001496377,3.0796,18,Materials_Project,0.111111111,0.666666667,0.222222222,0.848685558,18.44444444,15.39921435,7.555555556,41.40293333,37.51960392,17.54666667,3.077777778,0.536838022,0.566666667,0.816666667,0.31710496,0.255555556,2.777777778,1.133115447,0.888888889,15.77777778,0.628539361,3.555555556,97.22222222,5.995883361,20.66666667,1.546661944,0.27528273,0.449023269,12.06189244,2.296294572,2.167198222,14.95642645,4.59676571,1.456483418,1.790212764,6.925816381
mp-556031,Sn2P2O7,P,-2.356596268,0.012525024,3.6155,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,16.90909091,15.81974914,2.727272727,37.39666582,38.7428878,5.631593091,2.943636364,0.66027918,0.398181818,0.827272727,0.329850956,0.181818182,2.727272727,1.135454182,0.545454546,15.45454545,0.78202957,2.727272727,95.72727273,7.287485027,16.36363636,1.267740861,0.278530681,0.135747111,11.907963,2.452678919,1.906670182,15.21358352,4.081788125,1.418769161,1.861119901,8.26473281
mp-556100,Si(Sn3O4)2,Si,-1.948193162,0.010135028,1.8998,30,Materials_Project,0.4,0.533333333,0.066666667,0.882310925,25.2,20.30172406,0.933333333,57.88938,49.74690715,1.872366667,2.745333333,0.742768395,0.126666667,0.973333333,0.407785347,0.073333333,3.266666667,1.436043949,0.2,15.06666667,0.997775303,0.933333333,92.73333333,8.850360947,5.666666667,1.316723087,0.168004748,0.092634752,10.7439752,3.078581987,0.543445333,18.28590265,5.256922717,1.000000314,1.621328257,9.999991702
mp-556489,Ta2SnO6,Ta,-2.983355025,0,2.2854,18,Materials_Project,0.111111111,0.666666667,0.222222222,0.848685558,27.11111111,27.74264445,16.22222222,64.06690667,70.05640798,40.21064,2.844444444,0.851496867,0.333333333,0.883333333,0.400693843,0.322222222,3.222222222,1.749779528,1.333333333,13.33333333,4.496912521,1.111111111,88.11111111,20.0856192,11.55555556,1.170718504,0.462705499,0.073079829,11.57237667,2.893567437,1.677682444,13.39843682,7.940150242,1.611062987,1.611062987,20.40571252
mp-556524,Nb2Sn2O7,Nb,-2.456659464,0.086500162,0.8633,22,Materials_Project,0.181818182,0.636363636,0.181818182,0.907535294,21.63636364,18.24217255,7.454545455,48.65714182,43.89708288,16.89206909,2.836363636,0.805879223,0.290909091,0.909090909,0.408888839,0.263636364,3.090909091,1.443137079,0.909090909,13.63636364,4.140108195,0.909090909,89,18.27069188,9.636363636,1.298795023,0.222603561,0.166801273,11.23017464,3.163790559,1.228881818,14.15877175,5.706503806,1,1,30
mp-556672,Sn(SeO3)2,Se,-1.512886412,0,2.5822,36,Materials_Project,0.111111111,0.666666667,0.222222222,0.848685558,18.44444444,15.39921435,7.555555556,41.40293333,37.51960392,17.54666667,3.077777778,0.536838022,0.566666667,0.816666667,0.31710496,0.255555556,2.777777778,1.133115447,0.888888889,15.77777778,0.628539361,3.555555556,97.22222222,5.995883361,20.66666667,1.546661944,0.27528273,0.449023269,12.06189244,2.296294572,2.167198222,15.50810372,4.433242744,1,1,0
mp-556980,Sn3WO6,W,-1.858063745,0.038670059,2.1615,40,Materials_Project,0.3,0.6,0.1,0.897945725,27.2,24.41638794,7.4,63.59664,60.96219854,18.384,2.888,0.684876631,0.236,0.93,0.405092582,0.135,3.3,1.615549442,0.6,14.4,2.939387691,0.6,91,14.44991349,5.5,1.291938929,0.222445236,0.081650082,11.1604114,3.013354747,0.786403,17.79105433,5.935831754,1,1.822614497,21.49984874
mp-557003,Sn5(W4O11)2,W,-1.788975334,0.161659738,1.5501,70,Materials_Project,0.142857143,0.628571429,0.228571429,0.907186465,29.08571429,28.33813325,16.91428571,69.03590857,71.64607045,42.02057143,2.981714286,0.607860349,0.539428571,0.892857143,0.382126168,0.308571429,3.342857143,1.771889341,1.371428571,13.42857143,4.100771456,1.371428571,87.91428571,18.93956015,12.57142857,1.263909803,0.271094857,0.186628759,11.406544,2.881056718,1.797492571,14.67615705,7.8110927,1,2.401321723,10.00000115
mp-557633,Sn2WO5,W,-1.930938474,0.031548003,2.0682,64,Materials_Project,0.25,0.625,0.125,0.900256051,26.75,25.1781155,9.25,62.657125,63.10096601,22.98,2.935,0.662098935,0.295,0.90625,0.396419522,0.16875,3.25,1.639359631,0.75,14.25,3.230711996,0.75,90.75,15.50604721,6.875,1.293275764,0.232871186,0.102062603,11.33026763,2.957334638,0.98300375,16.91283606,6.151812947,1.331984543,1.72496522,7.999057139
mp-560715,Sn5(PO5)2,P,-2.145685458,0,2.6985,34,Materials_Project,0.294117647,0.588235294,0.117647059,0.923840706,21.17647059,18.73416286,1.764705882,47.97008965,45.90250208,3.643972,2.857647059,0.699230917,0.257647059,0.897058824,0.378258622,0.117647059,3,1.328422328,0.352941177,15.29411765,0.892102993,1.764705882,94.41176471,8.131701389,10.58823529,1.274394059,0.247041153,0.087836366,11.40432424,2.798367726,1.233727765,17.23276266,4.62237016,1.004253354,1.801558676,11.44442041
mp-561545,Sn4P2O9,P,-2.204915952,0.006070044,3.1616,60,Materials_Project,0.266666667,0.6,0.133333333,0.927617334,20.13333333,18.15807136,2,45.38547493,44.49210525,4.129834933,2.878666667,0.690901505,0.292,0.88,0.368239053,0.133333333,2.933333333,1.289271974,0.4,15.33333333,0.869226987,2,94.73333333,7.953755228,12,1.272767722,0.255113827,0.099547881,11.52743593,2.726533853,1.3982248,16.99070444,4.435622692,1.289370336,1.983699424,6.885595982
mp-5966,Cd2SnO4,Cd,-1.706836855,0,0.3998,14,Materials_Project,0.142857143,0.571428571,0.285714286,0.955699891,25.42857143,20.13424335,13.71428571,58.21851429,48.78917518,32.11742857,2.728571429,0.825701928,0.482857143,0.992857143,0.45468087,0.442857143,3.285714286,1.484614978,1.428571429,14.57142857,1.761261144,3.428571429,91,11.80798761,21.42857143,0.788074588,0.961061451,-0.205714286,11.40053971,2.610699837,2.569662857,12.80835155,7.547740783,1.74734764,3.110169871,0
mp-625541,Sn3(HO2)2,H,-1.498729433,0.014406499,2.3038,36,Materials_Project,0.333333333,0.444444444,0.222222222,1.060856947,20.44444444,21.0718934,0.222222222,46.90483111,51.1007488,0.223986667,2.671111111,0.693276351,0.488888889,0.805555556,0.475186773,0.055555556,2.777777778,1.617802198,0.222222222,12,5.944184833,0.222222222,95.44444444,8.833158629,22.88888889,1.187672544,0.277294681,0.167598931,11.52231591,2.954583149,3.021874355,15.83382985,4.919043921,1,1.145671315,0
mp-625789,Sn3(HO2)2,H,-1.441613121,0.071522812,2.2045,36,Materials_Project,0.333333333,0.444444444,0.222222222,1.060856947,20.44444444,21.0718934,0.222222222,46.90483111,51.1007488,0.223986667,2.671111111,0.693276351,0.488888889,0.805555556,0.475186773,0.055555556,2.777777778,1.617802198,0.222222222,12,5.944184833,0.222222222,95.44444444,8.833158629,22.88888889,1.187672544,0.277294681,0.167598931,11.52231591,2.954583149,3.021874355,18.73091975,4.158221034,1,1.149483928,2.648171397
